Time,Device name设备名称,Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 14:50:18.211,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.986, -0.052, 0.175, -3.296, -5.859, 5.249, -29.284, -79.843, -147.717, -7.644, -44.492, -1.176, 31.46, 0.04187, 0.68747, 0.02023, 0.72464,
 14:50:18.298,WT901BLE68(d8:09:5a:ca:b6:e0), 0.869, 0.884, 0.711, 5.127, 7.507, 2.197, 127.65, -19.567, -100.453, -39.298, 44.002, 52.724, 30.14, 0.71762, 0.10648, -0.39612, -0.56271,
 14:50:18.335,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.982, -0.089, 0.135, -3.235, -5.676, 9.155, -35.228, -79.937, -141.905, -28.616, -44.002, -0.392, 31.46, 0.04187, 0.68747, 0.02023, 0.72464,
 14:50:18.358,WT901BLE68(d8:09:5a:ca:b6:e0), 0.892, 0.891, 0.707, 6.897, -2.258, 0.183, 128.271, -19.347, -100.333, -39.298, 44.002, 52.724, 30.14, 0.71762, 0.10648, -0.39612, -0.56271,
 14:50:18.393,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.969, -0.098, 0.134, -0.305, 0.732, -3.235, -36.541, -79.953, -140.592, -28.616, -44.002, -0.392, 31.46, 0.04187, 0.68747, 0.02023, 0.72464,
 14:50:18.449,WT901BLE68(d8:09:5a:ca:b6:e0), 0.875, 0.9, 0.721, -9.949, 9.033, 2.991, 128.699, -19.122, -100.261, -39.298, 44.002, 52.724, 30.14, 0.71762, 0.10648, -0.39612, -0.56271,
 14:50:18.513,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.995, -0.083, 0.146, -0.671, -5.31, 1.465, -35.75, -80.195, -141.394, -28.616, -44.002, -0.392, 31.46, -0.05508, 0.65524, -0.01987, 0.75308,
 14:50:18.569,WT901BLE68(d8:09:5a:ca:b6:e0), 0.869, 0.897, 0.729, 6.104, 1.892, 4.761, 128.134, -18.803, -99.404, -39.298, 44.002, 52.724, 30.14, 0.71762, 0.10648, -0.39612, -0.56271,
 14:50:18.601,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.98, -0.117, 0.098, 3.052, -5.005, 8.24, -40.001, -80.349, -136.752, -28.616, -44.002, -0.392, 31.46, -0.05508, 0.65524, -0.01987, 0.75308,
 14:50:18.629,WT901BLE68(d8:09:5a:ca:b6:e0), 0.85, 0.855, 0.734, 7.08, 5.737, 2.869, 128.524, -18.896, -98.806, -39.298, 44.002, 52.724, 30.14, 0.71762, 0.10648, -0.39612, -0.56271,
 14:50:18.722,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.994, -0.104, 0.13, 2.258, 0.61, 3.662, -41.221, -80.134, -135.126, -28.616, -44.002, -0.392, 31.46, -0.05508, 0.65524, -0.01987, 0.75308,
 14:50:18.751,WT901BLE68(d8:09:5a:ca:b6:e0), 0.854, 0.86, 0.745, 8.728, 3.906, 9.46, 129.012, -18.88, -98.168, -39.298, 44.002, 52.724, 30.14, 0.71762, 0.10648, -0.39612, -0.56271,
 14:50:18.812,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.978, -0.111, 0.115, 2.563, 5.859, -1.404, -40.496, -79.887, -135.582, -28.616, -44.002, -0.392, 31.46, -0.05508, 0.65524, -0.01987, 0.75308,
 14:50:18.843,WT901BLE68(d8:09:5a:ca:b6:e0), 0.876, 0.815, 0.747, 4.639, 4.822, 0.427, 129.172, -19.215, -97.41, -39.298, 44.002, 52.724, 30.14, 0.71762, 0.10648, -0.39612, -0.56271,
 14:50:18.933,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.979, -0.105, 0.139, 0.732, 3.052, -0.244, -38.331, -79.634, -137.675, -29.204, -43.806, 0.000, 31.46, -0.05508, 0.65524, -0.01987, 0.75308,
 14:50:18.959,WT901BLE68(d8:09:5a:ca:b6:e0), 0.882, 0.843, 0.754, 0.366, 3.723, -2.625, 129.128, -18.611, -97.207, -39.298, 44.002, 52.724, 30.14, 0.71762, 0.10648, -0.39612, -0.56271,
 14:50:18.993,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.98, -0.11, 0.141, 1.099, 1.831, 0.854, -37.908, -79.437, -137.95, -29.204, -43.806, 0.000, 31.46, -0.05508, 0.65524, -0.01987, 0.75308,
 14:50:19.051,WT901BLE68(d8:09:5a:ca:b6:e0), 0.871, 0.847, 0.759, -1.221, 1.099, -0.305, 128.848, -18.232, -97.081, -39.298, 44.002, 52.724, 30.14, 0.71762, 0.10648, -0.39612, -0.56271,
 14:50:19.112,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.967, -0.112, 0.143, -0.305, -3.601, 2.197, -38.013, -79.382, -137.73, -29.204, -43.806, 0.000, 31.46, -0.06766, 0.65314, -0.01605, 0.75397,
 14:50:19.202,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.986, -0.097, 0.163, 0.244, -2.258, 1.404, -38.315, -79.492, -137.368, -29.204, -43.806, 0.000, 31.46, -0.06766, 0.65314, -0.01605, 0.75397,
 14:50:19.322,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.992, -0.115, 0.119, 0.854, -0.061, -0.305, -39.144, -79.623, -136.428, -29.204, -43.806, 0.000, 31.46, -0.06766, 0.65314, -0.01605, 0.75397,
 14:50:19.411,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.971, -0.115, 0.116, 0.061, 12.024, -4.089, -36.321, -79.332, -139.263, -29.204, -43.806, 0.000, 31.46, -0.06766, 0.65314, -0.01605, 0.75397,
 14:50:19.532,WT901BLE68(cc:c4:7a:a1:fe:ea), 0.976, -0.101, 0.179, -4.333, 5.981, 0.61, -32.838, -78.514, -143.328, -29.008, -43.708, -0.392, 31.46, -0.06766, 0.65314, -0.01605, 0.75397,
